TestCfg,EncodeMethod,CodecName,EncodePreset,Class,Name,OrigRes,FPS,BitDepth,CodedRes,QP,Bitrate(kbps),PSNR_Y,PSNR_U,PSNR_V,SSIM_Y(dB),MS-SSIM_Y(dB),VMAF_Y,VMAF_Y-NEG,PSNR-HVS,CIEDE2000,APSNR_Y,APSNR_U,APSNR_V,CAMBI,EncT[s],DecT[s],EncInstr,DecInstr,EncCycles,DecCycles,EncMD5,DecMD5
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,960x540,235,73.086298,25.929815,34.844769,34.872145,7.738442,7.469561,2.409476,1.955619,21.833293,29.561333,25.896930,34.841357,34.859233,1.274360,497.22,0.32,3956067944799,1566898116,1388473012532,914285098,3d765d003fcd4040ad1185224b9ee3be,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,110,1681.110274,33.167617,41.860887,40.916987,9.695258,13.753470,52.313718,50.104590,29.162880,37.203097,33.164250,41.855463,40.908574,1.488511,1587.37,0.55,9194156440413,3348230633,4156197713490,1565861815,2875c3b6333fc3b73814e5f2938d6085,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,135,880.768462,32.605390,40.999411,40.093575,9.482755,12.994849,44.661107,42.539041,28.513395,36.381206,32.598902,40.991834,40.084069,1.553278,872.01,0.46,6790678958082,2708185089,2985611428901,1317973680,8f2e428696f7d02c7cf5f7e3ce921ae7,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,160,439.794052,31.465569,39.637588,38.801086,9.124195,11.741395,32.764402,30.934873,27.267305,34.981747,31.451593,39.627838,38.790265,1.577996,839.20,0.34,5114223587618,2124162943,2205446125205,938360370,35fb20e934dcf755baaa846033cd3a1d,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,185,214.541151,29.619143,37.830152,37.333674,8.616857,10.087919,18.536494,17.241394,25.374144,33.113584,29.594279,37.821189,37.326564,1.639214,603.69,0.28,3789766087164,1413022467,1591706133271,749363473,4ff94c124a7cb26945ebe0897a5b9e2b,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,210,100.584954,27.126693,35.801227,35.477018,7.994186,8.244237,5.077979,4.449050,22.947291,30.703913,27.096073,35.795353,35.471106,1.606378,343.55,0.19,2781196193869,952859116,959336231240,500974458,7290cc98d01513d629a7b68ea234c11b,
AS,aom,av2,0,A1,BoxingPractice,3840x2160,60.0000,10,640x360,235,48.431568,24.453535,34.160325,34.230287,7.427573,6.578393,0.000000,0.000000,20.471369,28.302919,24.419091,34.155227,34.224927,1.299906,219.96,0.15,1899901776097,667790631,765635343353,393746936,fb3ba7d65e510487cf9bd60432bd97dd,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,110,18526.137247,42.681982,48.554096,51.971246,13.469680,19.919917,94.609168,92.825874,42.885667,43.542050,42.638274,48.536791,51.956999,0.322607,22188.81,14.29,169357512581464,77159717056,75761107490514,39923571688,ab0907e6df082bcf56736e91d36b8c31,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,135,6027.281027,41.922414,47.730636,50.827496,13.129821,18.938869,88.860645,86.982543,41.141022,42.782095,41.909640,47.721716,50.814561,0.297600,20011.00,12.27,157594562976765,63956127389,55878074752901,34316960722,f8ba32036efd338461eeb8f693ca671a,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,160,2615.529701,40.695377,46.489642,49.151401,12.744316,17.518405,78.313612,76.396898,38.764188,41.635058,40.665801,46.476856,49.129122,0.281244,11019.56,10.81,86277407545720,50668568830,37767551713465,30274832054,91af09ee75e0066bc89847b3f729f386,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,185,1256.509644,38.859919,44.760416,46.913730,12.270509,15.672360,62.486889,60.585793,35.972458,39.971019,38.804818,44.741971,46.879733,0.307566,8130.48,9.01,51326601200798,41294173623,21411668218517,25007488193,e7157cf73bc7b897758ef1118a5709fb,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,210,600.691616,36.314971,42.503692,44.069878,11.685842,13.431839,42.478191,40.766568,32.823258,37.641469,36.237686,42.478276,44.028628,0.383110,5521.70,9.53,32746910488179,34886356590,14595685065886,34410089846,efe383b840f0f2b82449f71525122dd5,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,3840x2160,235,292.647660,33.304322,39.766888,40.935447,11.008588,11.099804,22.729767,21.450932,29.567412,34.779875,33.213040,39.736195,40.885904,0.528957,3356.81,8.78,21233539297376,30857895072,8966537415581,24221222876,cb2694af6491718b84315bf8847ba99d,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,110,8917.317759,42.268363,48.129787,51.417720,13.262481,19.392628,92.078289,90.065805,41.951079,43.139628,42.255823,48.119427,51.405928,0.339489,11745.03,9.64,70273723225479,34933060276,30735614896416,26488463099,bd821bd7dd6ffe58cd0aadd36cbb33be,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,135,3565.518789,41.354949,47.180959,50.111584,12.940130,18.267307,84.575237,82.440829,39.971844,42.264775,41.336494,47.170376,50.093869,0.350794,10795.08,7.50,65873655248544,29866622614,28216824630329,20805517983,1f15b6f646b004854dae573369dfa28c,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,160,1648.266810,39.830966,45.767358,48.232234,12.516040,16.631036,71.429567,69.348740,37.377093,40.907912,39.789379,45.751455,48.202487,0.344654,5842.06,4.76,39518413478075,23437166972,16507151849919,13280019770,824427e93aa729b07571aca6faa8f824,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,185,787.752555,37.696824,43.922765,45.914906,12.012023,14.637327,53.040568,51.190262,34.484273,39.032705,37.628873,43.902492,45.876316,0.375731,3225.59,4.12,25545212007295,19182271512,9007340059519,11573667016,d7b91417b919c04f5bbfc0df976a6b1a,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,210,371.912395,34.940391,41.656620,43.083311,11.419981,12.390869,31.776622,30.332537,31.331424,36.579690,34.850681,41.631196,43.034507,0.467630,2848.82,4.56,16942224118326,16096331231,7498957196328,12644343293,492a7c9f021fafb6d8bdb3d204c1cdb1,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,2560x1440,235,180.657496,31.871424,38.992532,40.077802,10.776316,10.161497,13.350597,12.485667,28.154040,33.608315,31.778588,38.962332,40.017435,0.632333,1320.13,3.20,10897634411375,13525908440,4563338356963,8971486047,88f2ce7ad50b32f7a3b0384663f14cb4,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,110,5742.995466,41.924394,47.768877,50.942707,13.126958,18.958185,89.566858,87.372843,41.169713,42.812505,41.912974,47.759548,50.928808,0.392959,5580.70,5.12,40021869845774,20710714783,15590144846289,13870866301,750116b9c5880004d168492479ef2bfb,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,135,2584.796127,40.850817,46.726853,49.525370,12.792262,17.710754,80.649676,78.348392,39.044157,41.826292,40.825977,46.714777,49.504107,0.418018,6476.81,4.25,38548635714416,18022858999,16931884235517,12535784452,32f3fb3f4c6789c73bba2f997f1c302f,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,160,1199.708599,39.104054,45.212816,47.507695,12.340515,15.932208,65.658573,63.498602,36.327848,40.307495,39.054499,45.195308,47.477486,0.437071,4002.10,2.49,24912932364667,14146439097,10500663398456,6958089051,26c32ba3dd26443335b590b002de697c,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,185,568.442020,36.761799,43.261339,45.096623,11.817510,13.855952,45.974259,44.154026,33.373413,38.301900,36.684879,43.238646,45.058183,0.483166,2072.62,3.05,16917590295242,11301212753,7125916930234,8369674834,2180059c173646a3f4ac0bd05a68c717,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,210,266.941674,33.886930,40.973007,42.389801,11.225116,11.618046,24.328572,23.108627,30.234110,35.738751,33.795199,40.948332,42.347529,0.571550,1392.57,1.88,11249783652940,9279561276,3888675123798,6672289465,1ce26ae37cd828bc7217b7e756ca5c88,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1920x1080,235,127.047107,30.794427,38.551256,39.397627,10.602539,9.513865,7.299731,6.749710,27.113517,32.876137,30.702161,38.517111,39.354943,0.730435,1162.49,1.22,7005921444984,7760099854,3067023668008,3392075066,cdf8353fabc86996103a4c5236ec9307,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,110,3406.749558,41.286725,47.150267,50.137981,12.896748,18.228640,84.240672,81.822244,39.869260,42.251116,41.270431,47.139322,50.119124,0.429667,4171.82,2.56,24968616860657,10496110411,10901619038843,6894298601,d24e37317f1e45756ac411075eaa5ec8,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,135,1641.221548,39.962969,45.970252,48.535349,12.541863,16.795649,72.978417,70.520950,37.581619,41.078073,39.927445,45.955355,48.507678,0.471112,3232.37,1.68,19614906432141,8919444280,8450125342458,4700809924,c015d67bb76eb76f3fcfb9542e508f32,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,160,764.599093,37.899124,44.257196,46.320805,12.068411,14.850344,55.227096,53.110617,34.742738,39.292213,37.837548,44.237600,46.284343,0.509499,2215.79,1.68,13744400212137,6977953962,5804138047129,5949694411,b986e5248f0d89c9ef87bbf932ec4ed8,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,185,361.639591,35.320332,42.225070,43.836876,11.530406,12.721794,34.317539,32.778934,31.761827,37.077057,35.236138,42.200915,43.791881,0.582725,1238.11,1.57,9807961325626,5318800363,4247510582440,4278705538,adb8b14b4052775cfdd071ab4e048e80,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,210,167.452240,32.308249,40.005858,41.052040,10.935916,10.536581,14.135533,13.338554,28.636769,34.418340,32.215308,39.985261,41.006920,0.665107,1073.72,1.04,6730021265119,4179061095,2815388797737,2809209972,905621cf559f083f509d4fc9637d0712,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,1280x720,235,80.050411,29.253711,37.329944,38.200400,10.352739,8.650580,1.825996,1.571182,25.616420,31.462220,29.164148,37.285228,38.139105,0.888786,654.35,0.89,4046948507366,3461213466,1718786513309,2417897352,88991b1badbf6b50eaa51861518ad85e,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,110,2426.447399,40.635048,46.614118,49.429659,12.672637,17.545557,77.754554,75.251999,38.659960,41.739481,40.612180,46.600688,49.405449,0.466752,3230.87,1.41,18570106284295,6550188930,8434855221334,3808352105,60e38b482aaf70c801e7b8279f1a3186,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,135,1189.247675,39.153236,45.342378,47.767621,12.323406,16.023694,65.109634,62.638215,36.378214,40.436458,39.110603,45.326705,47.737777,0.517126,1659.48,1.18,12660886825398,5540602787,5665130088076,3178790135,3be03a39ed6a7860c3bd6fb00a84f32e,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,160,559.131945,36.940125,43.579978,45.468103,11.858562,14.035748,46.544908,44.556424,33.581465,38.505188,36.872849,43.558354,45.429929,0.582319,1507.71,0.79,8879022869384,4359035203,3944272824691,2211163558,f0bdb4b3bb4c07a983df90f041ea7ebe,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,185,264.105126,34.231516,41.529043,42.938971,11.323889,11.912142,26.167109,24.882566,30.612262,36.172098,34.147042,41.506608,42.895273,0.716486,835.00,0.66,6362640383918,3170477123,2331651006098,1772246926,fdb20bed79af1ebe12a751a5548a0474,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,210,122.336740,31.207294,39.274239,40.255110,10.745470,9.828876,7.905037,7.355010,27.553411,33.488416,31.118139,39.246819,40.198815,0.818666,720.63,0.40,4306024992904,2491231874,1891685912994,1141144192,ca1ebad119f82a77fea6b097590a9825,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,960x540,235,60.906478,28.225308,36.898404,37.457933,10.179182,8.111875,0.636821,0.544782,24.631988,30.685710,28.144662,36.872583,37.392376,0.983843,348.97,0.44,2655183299987,1960044661,1197448391244,1199821562,5f330a84f1308f890c4f323a51215e04,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,110,1506.310305,39.348267,45.737782,48.317207,12.277602,16.339311,62.283613,59.981734,36.527157,40.833131,39.310887,45.719684,48.287905,0.490759,1660.63,0.77,9774219297078,3473427825,4337484350043,1978000824,582342ba0e6193312276a1f3a20a5190,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,135,754.377930,37.763357,44.367921,46.552702,11.971399,14.803731,49.021795,46.794268,34.495613,39.376701,37.708503,44.346861,46.520893,0.565467,1093.14,0.45,6980971917828,2908068144,3072360474742,1270385237,1e3da94a8510fa2610f963a10f7a1e1b,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,160,357.803427,35.396866,42.591949,44.100995,11.528564,12.822987,30.328136,28.755399,31.825362,37.283078,35.321565,42.569877,44.055607,0.705637,622.39,0.39,4858257908468,2283032298,2125493389060,1103590498,848fb4fef8924e761aeda0f0c818dcf1,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,185,169.211711,32.605886,40.395926,41.528054,11.015934,10.775092,13.092936,12.248214,28.944317,34.759435,32.521033,40.371673,41.473684,0.820595,414.38,0.24,3228388883697,1503743557,1157248202061,669348799,b99b88794b2917d339f7f01eaa18efff,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,210,79.202029,29.552641,37.995633,38.761706,10.460375,8.867477,1.547191,1.376641,25.936049,31.919370,29.463611,37.956093,38.697632,1.029719,259.76,0.20,2121007217259,1112072701,891353273119,543535906,9306e01b04303c9bb49c4ee3d3b69066,
AS,aom,av2,0,A1,Crosswalk,3840x2160,60.0000,10,640x360,235,40.176439,26.607196,35.851893,36.113603,9.916904,7.378799,0.000000,0.000000,23.073031,29.127012,26.531986,35.821402,36.006118,1.133165,214.49,0.10,1349579089197,811370835,564061848007,304076056,ef0633c5e4dcddb26948dd427254be89,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,110,27074.652117,42.913565,48.490917,48.619664,15.745782,22.573491,99.971014,99.962580,44.187237,43.813970,42.819726,48.400585,48.518589,0.016115,30183.56,20.30,183339730246168,76625513404,79488536129293,54721731806,beae83976d8d2a1a26c787dc703cfb04,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,135,12165.582110,41.297310,46.313965,46.544379,14.668211,20.557976,99.956323,99.945010,40.808718,42.087499,41.230974,46.231829,46.449162,0.016603,24545.59,13.34,192711731723340,66784769119,68541038799757,37239816500,06c267c8b507782093e0e4aafd7dde29,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,160,5659.809729,38.739083,43.678611,44.019468,13.023572,17.661178,95.271010,93.282494,36.525214,39.658180,38.664236,43.594283,43.922067,0.017805,21539.58,15.85,136323932332659,56421315694,56894262304106,43417567650,a7a8cba44872cbc2302f425089125bb0,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,185,2675.702144,35.630684,40.992633,41.368223,11.062101,14.412393,77.383864,75.711191,32.246548,36.870625,35.550790,40.910381,41.270448,0.020254,15346.57,9.33,92417116159004,45523119418,40364880068337,25933978992,270349d3dea9ebd8799c258005965e05,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,210,1193.271959,32.196891,38.366813,38.625860,9.034068,11.113887,51.748488,50.662634,28.145954,33.843649,32.111697,38.287590,38.531047,0.046097,9362.37,11.37,60201784584888,37624008072,24518570722269,31139196805,8ec1360bb120eb6e056309aafb3e0659,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,3840x2160,235,517.575962,28.922546,35.883746,35.891241,7.352645,8.241528,28.729433,28.177201,24.603451,30.829239,28.834319,35.804844,35.790947,0.119680,6265.94,6.11,37686010954216,29688519039,16462181400570,16897771187,7509c4585b1326ddab569044658fea58,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,110,16238.632752,41.970079,47.091465,47.204766,15.124408,21.476314,99.961454,99.951416,42.294990,42.778103,41.900701,46.999515,47.096260,0.017422,15330.24,7.77,90237466772773,38379356907,40420008949770,27150037374,d8d0beda46486b10e217a986eca1e490,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,135,7806.645047,40.003874,44.800543,45.089928,13.833986,19.102808,99.767783,98.859752,38.563241,40.814117,39.935514,44.709477,44.979165,0.019621,16685.26,8.95,101358655383231,33077699300,43853523684096,24152999555,6a96099c6c2211173d2688ebe2d5fe8e,
AS,aom,av2,0,A1,FoodMarket2,3840x2160,60.0000,10,2560x1440,160,3626.617075,37.135217,42.169761,42.618565,12.002282,15.979354,88.089438,85.795035,34.242608,38.216399,37.056304,42.075084,42.503811,0.021965,12121.96,5.81,76571805890260,27424285862,31977010007853,16216129014,46a2068767022a6c395a807be35da8d0,
